"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Nigeria","Market Average","Market Average","bread","2015-04-01","185.35","189.5","181.53","187.27","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-05-01","187.65","194.85","183.83","193.37","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-06-01","193.92","198.32","187.7","189.85","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-07-01","190.24","194.18","186.34","189.81","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-08-01","189.76","193.47","185.6","189.92","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-09-01","190.32","194.57","187.07","191.87","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-10-01","192.01","196.21","188.5","192.84","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-11-01","193.12","197.09","189.63","193.72","NGN"
"","Nigeria","Market Average","Market Average","bread","2015-12-01","194.05","197.8","190.42","194.83","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-01-01","195.19","203.44","191.61","201.68","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-02-01","202.85","210.25","197.88","207.57","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-03-01","208.94","215.72","204.19","213.42","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-04-01","214.74","220.5","210.01","216.24","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-05-01","217.94","225.62","212.51","221.58","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-06-01","222.99","233.32","216.05","228.22","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-07-01","230.02","238.44","223.59","233.03","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-08-01","234.87","245.77","227.82","240.42","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-09-01","242.43","252.24","235.32","246.56","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-10-01","249.38","257.3","240.96","245.19","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-11-01","246.38","255.48","239.88","251.48","NGN"
"","Nigeria","Market Average","Market Average","bread","2016-12-01","252.02","259.43","245.37","253.81","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-01-01","254.67","262.13","247.45","254.45","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-02-01","255.41","261.57","248.39","252.33","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-03-01","252.32","258.54","245.89","252.41","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-04-01","252.35","259.65","246.43","253.49","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-05-01","253.82","259.58","248.53","255.08","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-06-01","255.97","262.32","250.23","257.78","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-07-01","257.96","266.21","251.82","260.24","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-08-01","261.3","270.19","251","258.95","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-09-01","260.54","269.19","251.25","258.27","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-10-01","258.65","265.79","250.11","255.79","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-11-01","255.73","261.63","243.93","246.55","NGN"
"","Nigeria","Market Average","Market Average","bread","2017-12-01","245.51","251.39","238.74","243.54","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-01-01","242.26","247.66","236.27","242.22","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-02-01","241.72","249.48","236.98","244.94","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-03-01","244.46","252.45","239.27","249.25","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-04-01","249.46","255.11","243.69","248.47","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-05-01","248.97","254.72","240.34","245.09","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-06-01","244.73","252.34","234.68","242.01","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-07-01","242.3","248.11","231.1","233.05","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-08-01","232.76","239.6","226.13","231.2","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-09-01","230.22","237.85","223.62","232.42","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-10-01","232.9","239.54","226.26","231.26","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-11-01","231.21","236.73","223.22","225.99","NGN"
"","Nigeria","Market Average","Market Average","bread","2018-12-01","224.84","231.61","219.48","225.76","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-01-01","225.21","230.26","220.23","225.38","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-02-01","225.53","230.37","220.64","224.7","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-03-01","224.52","228.88","219.13","222.97","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-04-01","222.85","227.13","216.74","220.17","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-05-01","219.92","224.69","215.63","220.85","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-06-01","220.43","224.34","216.46","220.74","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-07-01","220.63","224.35","216.56","219","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-08-01","218.94","223.23","215.39","221.23","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-09-01","221.2","225.18","217.21","221.01","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-10-01","221.54","225.25","217.89","221.84","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-11-01","222.21","226.02","218.4","221.33","NGN"
"","Nigeria","Market Average","Market Average","bread","2019-12-01","221.68","225.64","217.76","221.15","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-01-01","221.27","224.93","217.12","219.96","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-02-01","219.88","224.48","216.1","221.6","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-03-01","221.86","228.34","217.17","224.41","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-04-01","225.71","231.55","221.23","227.17","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-05-01","228.32","233.48","221.7","225.96","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-06-01","226.2","236.39","221.17","234.07","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-07-01","234.82","243.18","228.57","239.24","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-08-01","241.61","249.09","236.42","246.53","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-09-01","248","259.74","242.6","256.91","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-10-01","259.33","267.79","250.1","255.9","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-11-01","256.76","263.17","247.7","251.37","NGN"
"","Nigeria","Market Average","Market Average","bread","2020-12-01","251.28","257.4","245.55","252.91","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-01-01","253.53","259.19","247.11","254.75","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-02-01","255.67","260.88","244.82","248.74","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-03-01","249.26","255.81","236.52","240.38","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-04-01","240.05","245.92","231.65","235.42","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-05-01","234.59","240.07","225.93","229.88","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-06-01","230.17","236.1","222.23","229.53","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-07-01","230.25","234.77","224.5","228.48","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-08-01","229.38","234.51","225.01","231.52","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-09-01","231.96","236.3","225.02","227.92","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-10-01","227.82","232.33","222.46","224.47","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-11-01","224.22","228.39","217.27","218.95","NGN"
"","Nigeria","Market Average","Market Average","bread","2021-12-01","218.01","222.8","212.22","216.58","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-01-01","215.86","221.13","210.9","217.4","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-02-01","217.13","221.38","212.96","217.52","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-03-01","217.51","221.41","213.39","216.82","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-04-01","216.99","221.72","212.84","216.66","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-05-01","216.69","222.39","211.93","219.07","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-06-01","219.56","224.27","215.37","220.17","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-07-01","220.5","225.77","215.44","221.12","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-08-01","221.54","227.11","215.48","220.17","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-09-01","220.48","225.44","214.62","218.19","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-10-01","218.21","222.91","213.59","218.77","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-11-01","218.51","223.73","214.66","220.67","NGN"
"","Nigeria","Market Average","Market Average","bread","2022-12-01","220.85","226.17","216.62","222.65","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-01-01","223.02","227.94","217.39","220.89","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-02-01","221.49","231","213.74","222.38","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-03-01","222.12","228.58","215.73","222.28","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-04-01","222.73","227.28","217.99","222.38","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-05-01","223.11","227.16","218.89","222.28","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-06-01","222.53","228.39","218.94","226.98","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-07-01","227.32","231.58","223.52","229.25","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-08-01","230.18","233.84","226.32","229.34","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-09-01","229.76","233.15","226.01","228.86","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-10-01","229.15","232.41","225.88","228.85","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-11-01","229.15","232.24","226.05","228.8","NGN"
"","Nigeria","Market Average","Market Average","bread","2023-12-01","229.12","231.98","226.2","228.6","NGN"
"","Nigeria","Market Average","Market Average","bread","2024-01-01","228.66","231.57","225.77","228.88","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-01-01","8699.81","9081.23","8490.57","8773.97","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-02-01","8860.82","9163.83","8562.64","8992.03","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-03-01","9093.93","9385.41","8802.44","9055.74","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-04-01","9146.69","9420.57","8872.8","8995.12","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-05-01","9030.81","9298.52","8763.1","8979.49","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-06-01","9026.99","9285.45","8768.54","9083.06","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-07-01","9170.45","9428.45","8911.34","9046.88","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-08-01","9115.26","9783.17","8857.05","9783.17","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-09-01","9934.55","10326.59","9542.52","9840.63","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-10-01","10042.03","11075.73","9705.54","11075.73","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-11-01","11249.65","12296.54","10700.74","12296.54","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2007-12-01","12777.04","13434.5","12119.57","12493.69","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-01-01","12680.18","14042.04","12142.72","14042.04","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-02-01","14204.04","14969.28","13438.81","14059.01","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-03-01","14471.89","15073.13","13870.65","14459.85","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-04-01","14456.48","14978.67","13699.66","13702.09","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-05-01","13693.95","15304.23","13173.36","15304.23","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-06-01","15600.8","16446.28","14755.33","15290.35","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-07-01","15711.2","16522.48","15040.16","16484.36","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-08-01","16500.07","17193.28","15440.01","15445.19","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-09-01","15583.14","16259.9","14906.39","15859.97","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-10-01","15846.96","16441.69","15252.77","15932.8","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-11-01","16140.68","16671.85","15361.08","15387.24","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2008-12-01","15403.15","15954.72","14780.69","14907.41","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-01-01","14804.36","15318.06","14271.24","14417.76","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-02-01","14445.18","14923.81","13969.53","14691.21","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-03-01","14798.17","15257.7","14033.63","14039.51","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-04-01","14083.34","14585.42","13581.25","14047.8","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-05-01","13976.52","14420.94","13532.1","13786.43","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-06-01","13913.12","14326.88","13499.37","13954.52","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-07-01","14020.84","14977.29","13618.84","14977.29","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-08-01","15220.3","15878.73","14638.23","15774.65","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-09-01","16149.84","16720.3","15582.6","16298.91","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-10-01","16446.37","16972.77","14687.03","14687.03","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-11-01","14536.28","15285.24","13227.89","13227.89","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2009-12-01","12936.73","14457.01","12239.93","14457.01","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-01-01","14695.91","15569.95","13821.88","14519.32","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-02-01","14955.1","15625.17","14257.1","14456.69","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-03-01","14287.4","14879.88","13703.46","14577.67","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-04-01","14652.24","15171.05","14132.86","14486.75","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-05-01","14697.98","15164.48","14231.47","14626.04","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-06-01","14628.95","15072.12","14184.92","14674.65","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-07-01","14767.2","15198","14338.62","15011.62","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-08-01","15203.51","15640.92","13917.09","13917.09","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-09-01","13855.17","14460.65","13116.03","13137.14","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-10-01","12920.74","13459.11","12382.37","13139.62","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-11-01","13256.41","14447.22","12792.05","14444.38","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2010-12-01","14817.29","15499.98","14034.7","14113.55","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-01-01","14264.99","14865.05","13616.73","13677.79","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-02-01","13497.75","14035.64","12961.86","13703.83","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-03-01","13805.67","14479.91","13337.11","14470.04","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-04-01","14774.4","15413.73","14249.04","15373.97","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-05-01","15639.95","16196.81","15083.08","15690","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-06-01","15860.56","16363.01","15358.11","15937.67","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-07-01","16048.37","16525.15","15545.45","15649.54","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-08-01","15732.14","16206.58","15242.5","15566.26","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-09-01","15583.46","16043.51","15106.63","15321","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-10-01","15401.16","15862.84","14945.97","15696.21","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-11-01","15817.07","16279.99","15354.81","15951.22","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2011-12-01","16157.97","16729.27","15702.07","16699.8","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-01-01","16891.49","17409.27","15402.54","15402.54","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-02-01","15399.25","16441.07","14706.38","16432.07","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-03-01","16434.33","17165.96","15702.7","16280.34","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-04-01","16673.31","17302.78","16079.47","17093.99","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-05-01","17158.68","17740.19","16577.18","16969.76","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-06-01","17122.18","17680.91","16590.29","16830.21","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-07-01","16892.87","17414.78","16371.13","17050.69","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-08-01","17151.59","17659.77","16640.72","16849.5","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-09-01","16972.21","17470.71","15321.33","15346.53","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-10-01","15195.52","16127.11","14462.12","16004.49","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-11-01","16003.43","16708.52","15298.34","16323.29","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2012-12-01","16753.14","17364.71","16104.8","16325.43","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-01-01","16368.39","16934.01","15802.77","16665.29","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-02-01","16692.1","17225.54","16158.66","16541.39","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-03-01","16774.04","17363.56","16276.68","17301.56","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-04-01","17450.99","17998.94","16903.03","17288.09","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-05-01","17466.17","18001.37","16950.98","17500.52","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-06-01","17587.75","18667.85","17072.66","18667.85","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-07-01","18998.54","19696.11","18255.54","18488.45","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-08-01","18730.76","19378.73","17448.95","17591.9","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-09-01","17407.2","18141.73","16605.08","16928.44","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-10-01","16846.41","17487.32","15211.1","15253.65","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-11-01","15166.35","16133.92","14369.91","15768.47","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2013-12-01","15739.57","16477.36","14887.98","15299.92","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-01-01","15584.76","16676.46","14957.64","16608.69","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-02-01","16755.79","17507.24","15472.36","15510.85","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-03-01","15649.23","16401.98","14900.02","16104.18","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-04-01","16038.82","16701.12","14894.3","14926.14","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-05-01","15012.83","15676.69","14348.82","14773.65","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-06-01","14657.47","15213.26","14101.68","14660.03","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-07-01","14796.77","15300.82","14215.46","14534.66","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-08-01","14632.76","15122.73","14081.49","14312.18","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-09-01","14295.55","14802.97","13659.01","13837.14","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-10-01","13864.19","14378.79","13336.62","13953.86","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-11-01","14032.33","14501.61","13433.71","13681.64","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2014-12-01","13800.62","14292.21","13118.31","13276.26","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-01-01","13247.61","13735.3","12515.66","12618.21","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-02-01","12566.12","13072.59","11751.93","11924.11","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-03-01","11884.82","12514.87","11361.36","12253.07","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-04-01","12362.74","12994.85","11854.65","12776.97","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-05-01","13055.54","13739.18","12519.79","13434.21","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-06-01","13609.63","14187.48","12909.22","13196.67","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-07-01","13266.26","13801.45","12710.66","13083.94","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-08-01","13078.16","13573.14","12588.28","13297.66","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-09-01","13463.95","13934.39","12973.43","13324.33","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-10-01","13483.52","13917.52","12958.43","13110.33","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-11-01","13115.83","13549.79","12643.99","13082.25","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2015-12-01","13163.35","13657.32","12639.16","12933.09","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-01-01","13057.54","14059.75","12587.58","13957.36","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-02-01","14157.42","14926.72","13530.07","14723.82","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-03-01","15157.74","15931.51","14534.03","15531.44","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-04-01","15761.62","16596.42","15153.18","16387.32","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-05-01","16639.76","18033.99","15957.17","17948.74","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-06-01","18479.07","20085.78","17590.47","19747.45","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-07-01","20347.23","21448.04","19302.93","20240.75","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-08-01","20551.05","21945.49","19548.67","21394.99","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-09-01","21572.18","22615.2","20497.2","21383.52","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-10-01","21804.33","22747.31","20333.8","20773.79","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-11-01","20711.95","21791.18","19743.92","21174.68","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2016-12-01","21289.24","22258.82","20328.38","21371.35","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-01-01","21829.34","22939.72","20949.49","22256.93","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-02-01","22479.04","23593.88","21572.44","23124.92","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-03-01","23426.62","24492.16","22534.29","23789.34","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-04-01","24239.26","25323.66","23330.7","24962.09","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-05-01","25245.25","26212.77","24294.86","25240.74","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-06-01","25546.78","26435.36","24657.53","25477.62","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-07-01","25650.39","26657.84","24808.41","26344.09","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-08-01","26660.03","27641.99","25231.23","25586.95","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-09-01","25743.34","26757.03","23572.7","23763.51","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-10-01","23538.4","24707.44","22047.7","22427.47","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-11-01","22216.19","23279.16","20666.81","21058.07","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2017-12-01","21016.7","22058.93","19876.3","21040.47","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-01-01","21052.62","22223.7","20157.94","21905.35","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-02-01","22266.48","23251.92","21339.27","22331.33","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-03-01","22647.2","23556.94","21739.69","22819.11","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-04-01","22959.31","24104.23","22097.93","23628.67","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-05-01","23971.51","24870.29","22970.21","23617.51","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-06-01","23867.96","24720.09","22906.82","23604.11","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-07-01","23636.98","24458.58","22625.73","23030.09","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-08-01","23132.48","23949.81","22165.21","22498.58","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-09-01","22523.51","23323.73","21163.24","21730.25","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-10-01","21746.88","22663.23","20648.94","21132.5","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-11-01","21182.46","22048.88","19258.42","19280.43","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2018-12-01","19088.98","20066.19","17901.97","18400.21","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-01-01","18240.61","19108.83","17356.3","18295.66","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-02-01","18456.38","19200.36","17705.45","18207.55","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-03-01","18339.78","19021.37","17593.19","18199.82","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-04-01","18264.81","18983.32","17554.5","17997.54","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-05-01","18107.43","18733.17","17351.37","17569.36","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-06-01","17597.64","18228.77","16852.01","17111.16","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-07-01","17094.16","17698.58","16430.14","16629.15","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-08-01","16672.23","17275.62","16023.62","16394.03","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-09-01","16436.17","17403.47","15851.01","17241.45","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-10-01","17475.68","18213.32","16771.15","17405.13","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-11-01","17711.73","18366.99","16948.49","17308.04","NGN"
"","Nigeria","Market Average","Market Average","cowpeas","2019-12-01","17297.86","17917.85","16275.42","16327.56","NGN"
